,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,id,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,num_of_atoms,num_of_heavy_atoms,num_of_C_atoms,num_of_O_atoms,num_of_N_atoms,num_of_Cl_atoms,num_of_P_atoms,num_of_Br_atoms,num_of_F_atoms,tpsa,mol_w,num_valence_electrons,num_heteroatoms
1647,-8.888114,8.433218,-15.363239,3.4846876,-5.3709917,-16.869587,16.393854,-1.7808459,-14.376482,-35.414284,28.118309,-48.951683,12.864088,-29.316584,-9.37016,19.986916,-13.487754,18.27943,-2.662003,-19.921337,-37.709248,23.470398,-5.01811,-19.609966,19.256382,32.35912,17.791948,-4.1745114,34.433613,-5.1492457,18.772947,-13.861375,27.876495,22.467407,-10.794858,-10.098465,-0.433933,4.6787086,-17.452084,26.612362,0.2071966,-35.46723,37.43727,1.0772716,-12.907399,-37.13247,-22.23035,42.708103,32.37611,31.667973,-13.652081,-5.3704424,-36.03266,11.718544,14.349876,-3.342112,-12.321074,-43.96473,18.861187,28.50798,19.91258,-7.5528855,2.265106,13.986176,-55.891502,0.15543415,-6.721145,25.173841,-31.936325,13.839902,-6.866542,-4.6697626,25.031538,21.050356,4.7240696,11.44038,30.038902,3.3017719,-29.668297,-8.894892,17.171097,-9.73832,-21.444475,3.5531566,-0.75730896,11.956202,-3.796278,33.315876,-1.5419014,-15.950033,47.153,-2.8814766,-39.66151,-35.870617,-6.9674487,-31.043325,20.524544,10.839377,-10.658002,-11.460568,TRAIN_1647,88.3,99.9,1.133,297.396,4,2,7,1.133,81.07,48,21,14,2,5,0,0,0,0,81.07,297.2164751040008,120,7
1648,-7.855481,5.141072,-11.488949,-1.5305588,-6.3337464,-6.0309105,8.870919,-4.2067084,-10.747253,-27.626911,26.506485,-32.930653,1.2281287,-19.274237,-2.3444533,10.099477,-11.822755,13.754089,-7.1350474,-11.1030035,-24.157394,13.739578,-5.524946,-11.817374,10.659853,22.12407,7.7911787,-5.8302975,21.591755,-2.8271782,8.436818,-6.794213,24.519415,13.328768,-5.0898867,-7.731724,3.7635474,3.8238654,-12.556316,20.07651,6.1386843,-25.627178,18.171862,-4.3792243,-6.9259353,-29.459139,-14.905127,26.653845,26.138338,20.453007,-5.083812,-0.70102113,-23.262619,8.865041,9.67144,0.2367661,-3.3112004,-28.366604,12.098386,18.394417,13.262989,-8.404469,0.16858003,7.0606027,-30.541023,-3.491964,-2.6752627,16.974566,-14.672932,11.379857,-0.13510838,-4.283393,17.826473,14.107948,-1.9386225,1.74816,17.58258,5.6155415,-16.732723,-9.978061,16.890324,-5.963134,-12.143817,-0.36410773,-8.203509,14.091444,-0.9366363,24.436169,-3.499176,-5.9362054,28.442831,1.4413267,-26.662306,-23.254452,-0.6514157,-26.29158,12.846356,9.586305,-9.155245,-5.3726344,TRAIN_1648,81.8,91.64,0.802,281.316,5,1,2,0.802,81.41,36,21,14,0,7,0,0,0,0,81.41000000000001,281.13889348000043,106,7
1649,-4.929796,4.190156,-10.653942,-0.6370853,-3.9655252,-9.980273,6.5068007,-4.8557463,-7.078954,-21.295795,20.63045,-28.89794,7.3230953,-16.40316,-6.7555923,9.3354645,-8.027498,12.331562,-3.932672,-14.855642,-22.527267,14.956973,-7.9670024,-8.922429,11.433368,16.791145,10.924489,-2.555817,17.241554,-3.8110323,9.52755,-4.2041063,18.285917,12.973151,-8.7783,-9.062912,3.2096646,4.8808184,-11.934346,17.23231,2.3324776,-21.761286,20.005335,-0.39404622,-7.1954055,-22.266527,-14.764575,24.821745,24.37976,20.234732,-5.111537,-0.73488265,-20.705048,5.9187026,8.295092,0.40226334,-8.78009,-25.883175,12.91261,17.179586,9.624825,-5.3568516,3.4905696,7.9997964,-33.25853,-1.8899531,-2.8582475,16.70567,-16.82327,12.846752,-5.013332,-6.911644,14.876818,11.286862,-0.5780034,3.4104383,15.889527,5.0202956,-14.168641,-11.086861,14.016294,-3.5884435,-10.783328,-1.329319,-5.0099025,9.496231,-0.52950025,24.634434,-1.0985012,-6.114379,29.211767,1.6018547,-23.335754,-21.411394,-1.314148,-22.246773,11.825692,8.568329,-8.394466,-6.499871,TRAIN_1649,0.0,0.0,0.887,262.265,5,0,5,0.887,76.79,33,19,12,3,4,0,0,0,0,79.01,262.1065903080002,100,7
1650,-9.3404,7.1760073,-12.707353,-0.076854736,-4.6727176,-12.927573,14.823147,-6.343586,-13.306134,-33.465157,29.187704,-43.239365,15.236871,-25.414705,-12.525922,18.318953,-9.587616,15.97937,-3.8095999,-23.119402,-37.045883,24.22295,-10.308146,-20.124365,22.75954,29.309488,18.095495,-2.5364556,34.229298,-2.9884915,16.341045,-9.020261,27.650478,17.972971,-7.681948,-8.206511,-1.9238518,7.780201,-18.264538,22.98384,1.5048594,-35.587166,37.105255,1.3351665,-13.059661,-32.37983,-22.604124,41.581978,35.12789,36.869053,-11.109272,-5.0463524,-33.90993,11.754987,10.629617,-1.1516247,-13.007759,-41.687603,19.837446,25.062834,16.956087,-9.581231,4.8746867,13.783712,-55.279068,-1.0900072,-3.4300754,27.085676,-30.177061,16.558874,-7.1292334,1.140286,24.42157,22.467878,0.5698302,9.175167,26.219606,1.7876849,-29.28216,-10.694503,12.946137,-3.8186147,-17.689188,3.6237993,-3.5121913,14.342931,-4.2989283,34.62455,-3.8562753,-12.4912615,47.530807,-1.2653639,-39.656277,-31.960932,-3.4269636,-30.414635,21.785166,15.0340395,-9.032901,-11.116326,TRAIN_1650,4.21,6.382,3.21,319.395,4,0,5,3.21,55.84,48,23,18,4,1,0,0,0,0,55.84,319.1783582800007,126,5
1651,-10.89892,5.8461695,-11.525435,-1.7943714,-12.559181,-10.078626,8.288144,-6.7953224,-11.756162,-34.265114,32.08045,-36.494755,9.742625,-20.751902,-10.343689,16.932537,-8.946902,18.431665,-6.2148523,-17.595678,-32.53605,23.00851,-12.860973,-11.825042,13.603144,20.045267,15.344872,-5.077007,25.167517,-4.1846685,11.432253,-2.3296669,31.666065,20.199104,-4.309213,-10.458177,3.7342026,4.7889805,-20.119057,27.43723,8.907916,-31.5423,24.19273,-6.6430416,-8.775557,-35.969994,-20.463667,31.99497,33.075405,29.101345,-8.767926,-1.0115502,-29.053675,15.04646,15.792781,3.216897,-7.9401245,-34.09631,18.16451,19.880875,12.81328,-6.6568737,1.9532278,9.050387,-36.749084,-3.948644,-4.97218,26.018545,-23.002182,21.8051,-7.9977345,-6.6710653,21.021717,18.144625,-6.4920473,1.0143178,21.510956,4.2319045,-20.20966,-15.854712,22.402718,-1.1261842,-12.351468,0.25989437,-10.774286,21.238335,-2.8520207,33.71609,-6.3960624,-7.4116344,40.34454,2.4384892,-35.801785,-30.29634,-1.7448337,-37.00721,16.133705,17.547731,-7.8008204,-9.28327,TRAIN_1651,76.714,83.628,4.239,417.84,2,2,3,4.239,76.18,47,29,20,1,5,1,0,0,2,76.18,417.11679431600055,150,9
1652,-17.525385,16.840162,-20.756315,-5.163984,-15.274809,-19.799099,15.71637,-12.191637,-23.434736,-55.574184,49.345287,-72.00309,19.150333,-40.868877,-17.522959,34.778103,-19.994686,32.228874,-4.685063,-35.131187,-63.237415,39.042538,-12.34053,-30.865898,29.414564,45.297325,29.61828,-4.5765142,52.92514,-2.3403893,17.695702,-6.037984,51.06925,32.93891,-12.044559,-13.79672,0.22365794,9.873318,-29.974699,42.286808,10.918867,-57.954098,54.15075,-0.18706194,-16.789034,-60.287003,-30.697824,64.96848,56.927067,59.57494,-15.225798,-8.368558,-60.91978,25.046896,20.228195,-1.269274,-16.353745,-68.844505,30.477682,44.461197,26.124008,-15.521176,8.829126,23.055225,-79.98406,-7.575347,-6.480865,45.897728,-46.8641,29.11207,-9.842284,-1.7519389,40.244267,34.511013,-8.081125,15.14584,40.14692,9.793183,-40.882557,-24.60363,27.184427,-5.6803,-21.06254,-0.5443327,-13.713591,27.696959,-7.1624117,56.90816,-5.2750697,-17.54397,72.61839,1.6428802,-63.173447,-52.92294,1.1245565,-56.82939,30.37401,28.705946,-13.558484,-17.723793,TRAIN_1652,11.98,32.77,5.298,608.124,6,0,8,5.298,80.78,81,43,33,6,3,1,0,0,0,80.78000000000002,607.244913616001,228,10
1653,-7.128698,10.877024,-13.925293,-4.0392036,-7.4005833,-7.9407244,6.7191424,-3.5151093,-10.423845,-23.236034,23.150429,-33.623684,6.4053955,-19.711023,-7.7543235,17.817316,-4.6191864,17.37361,-0.59515315,-15.116859,-29.743492,15.401999,-8.449624,-12.044473,12.005401,16.805973,12.718693,0.1865326,19.01983,-3.5059752,8.037696,-0.77293766,23.417215,13.93131,-6.3830304,-9.465094,-2.2136981,7.057112,-13.702817,16.706652,5.3923635,-24.90873,21.867617,-1.261739,-10.97198,-26.273226,-16.161598,27.303076,21.20739,24.4886,-10.990425,-5.7998133,-25.23158,10.469331,8.296747,2.8220553,-9.599079,-27.53816,16.108084,18.838112,7.61536,-5.8575573,8.761854,8.491539,-29.745787,-3.9637854,-4.907958,21.565561,-21.355268,13.850691,0.276528,-0.9823734,19.488085,15.432101,-4.6867437,4.7884107,14.38314,6.4894633,-16.385206,-9.87646,12.827131,-4.6455216,-8.381396,-1.6384349,-2.6614752,9.337923,-1.7496952,28.995686,1.3321321,-7.6430964,30.32218,1.3991065,-25.835825,-23.246386,5.802725,-29.640448,12.001839,14.919555,-7.9594097,-10.523326,TRAIN_1653,57.52,69.04,3.292,294.301,4,1,3,3.047,55.76,36,22,18,4,0,0,0,0,0,55.760000000000005,294.0892089280004,110,4
1654,-10.871636,11.302335,-18.089642,-2.3255246,-10.471669,-11.5666895,15.1041,-5.483836,-15.875927,-37.79838,35.7351,-49.115715,12.313323,-29.894789,-11.567579,24.854792,-11.681714,22.449474,-0.640432,-20.602001,-41.540615,28.135826,-11.419531,-18.220442,18.323189,32.10313,21.62472,-5.8906674,32.75575,-3.0248437,16.151203,-4.8976026,34.590267,22.533981,-8.70883,-8.507691,0.6409399,10.849151,-19.329561,28.063576,4.532379,-41.252563,35.048794,-3.9796968,-14.375902,-39.285416,-24.937855,44.970676,37.288048,38.771973,-17.601871,-5.0439663,-38.665134,16.784773,14.813338,3.4517155,-14.669214,-46.07965,20.518332,27.400766,18.443766,-10.887239,7.4467916,13.533365,-48.755848,-3.9252477,-3.6485596,33.23451,-32.8691,22.340418,-5.834534,-3.591049,25.613636,25.672306,-4.6251535,6.7376447,28.722906,6.0631895,-26.311749,-16.595505,20.637917,-6.315756,-15.554713,4.153373,-6.2908754,20.44458,-6.474115,38.239815,-1.8465208,-13.406572,46.042,3.6211047,-43.515194,-38.30881,-2.5478122,-41.923225,21.88479,18.659815,-11.370467,-13.688056,TRAIN_1654,99.9,35.901,5.233,408.492,2,2,4,5.233,58.2,55,31,27,2,2,0,0,0,0,61.96,408.1837780080006,154,4
1655,-6.9020305,11.233254,-18.224552,1.4464227,-8.877533,-14.740247,14.756144,-6.0206738,-16.955723,-38.43034,33.873154,-50.089615,14.589053,-31.29321,-10.121638,24.706198,-14.2850685,24.127329,-0.17635211,-19.748692,-37.85497,28.795532,-8.938567,-15.542787,17.248274,28.777178,17.910612,-5.790807,31.73782,-2.806086,17.600782,-8.303489,34.739975,26.870031,-12.65805,-6.7309175,1.585237,11.31274,-16.920998,30.276035,2.4186587,-39.026196,36.225445,0.9413442,-16.109838,-41.38245,-25.851566,41.790886,36.95725,33.846016,-16.146524,-4.8586597,-36.865986,15.292547,17.408323,0.5860079,-14.292276,-42.82793,17.4877,25.29963,23.26773,-8.72389,7.304548,14.778023,-49.469734,0.036921307,-0.78725564,31.62694,-31.940857,20.491474,-8.649235,-4.9082413,26.400043,22.18818,-6.586117,12.137242,31.86299,8.435476,-23.424253,-15.773908,21.500612,-7.900777,-13.208546,1.3858759,-4.333049,17.424137,-6.033812,38.368202,-3.5331054,-16.843943,49.079712,-0.8785777,-43.998978,-37.07353,0.5877096,-38.54775,17.699274,19.074518,-13.66285,-14.675966,TRAIN_1655,74.94,3.494,4.459,398.518,3,2,5,4.46,83.65,54,28,22,3,2,0,0,0,0,79.03,398.16641369200073,148,6
1656,-8.097028,7.70838,-12.227945,2.0492969,-5.8585453,-11.246816,8.328317,-7.1695147,-13.527541,-35.026424,31.071074,-39.942738,16.58785,-25.314405,-13.468887,21.131195,-9.516549,19.840706,-1.9690183,-20.190367,-35.30776,23.682188,-11.72531,-11.501898,12.899554,22.259705,12.814325,-4.201195,27.22395,-5.6577334,14.669713,-3.4885576,30.708517,20.76787,-8.740135,-11.44688,1.960336,9.158473,-15.256634,26.925838,3.4771895,-35.832733,29.928167,0.34313855,-12.149796,-32.292843,-24.037209,37.299713,32.028294,29.561426,-15.330202,-2.5860684,-31.545713,12.842633,15.805661,2.9672832,-12.417701,-33.9234,16.320196,21.620625,18.18958,-9.882169,2.3335001,9.637767,-40.284733,0.5184624,-3.6029491,28.552313,-26.33196,21.089827,-6.41434,-3.4578857,19.090279,19.4001,-6.7921057,5.584116,25.324863,2.5449905,-23.504625,-12.793463,19.36649,-6.4197946,-10.3008585,0.40570098,-3.9121242,16.492086,-2.826757,38.31216,-2.4846485,-11.946572,42.635532,0.64124215,-32.20746,-36.013454,0.4759109,-37.719044,14.140063,16.528778,-9.830921,-13.196689,TRAIN_1656,0.422,0.254,3.886,401.451,3,0,7,3.886,75.97,48,28,21,4,1,0,0,0,1,67.59,401.1097073400005,146,7
1657,-10.322461,9.693991,-14.279598,2.3932734,-4.8912635,-10.361949,13.937561,-1.0908263,-12.965747,-31.285305,24.200748,-40.970806,12.453642,-27.688498,-6.9036465,21.396023,-7.8055615,16.972794,-1.6034544,-17.717884,-34.239952,19.165487,-7.5698338,-18.618319,13.643641,26.37281,16.435139,-1.8034269,27.834906,-4.6016064,14.069018,-7.9592533,23.3314,18.931576,-4.887161,-6.733648,-4.8804126,3.8833742,-14.191979,20.505796,1.8938417,-35.561577,32.26912,-0.526664,-11.074753,-30.963627,-17.602,37.07423,26.152792,29.072268,-17.255983,-4.137554,-34.020287,12.678562,13.290648,-1.0930443,-10.169164,-36.432487,19.592657,23.836966,16.483114,-9.397107,2.419325,9.282073,-41.953594,1.3871777,-4.971356,23.413368,-28.354927,13.841135,-4.700859,-1.3704802,19.384449,22.997473,-1.0681839,9.520911,23.06772,2.054467,-24.818888,-8.217626,14.535839,-7.712782,-17.90841,3.7155716,2.0634682,12.194424,-3.442494,28.174793,-0.27653822,-12.098013,37.6984,-0.77253306,-35.05819,-32.736362,-6.2017837,-28.950016,14.024743,9.327833,-4.524699,-11.352799,TRAIN_1657,0.474,44.382,4.122,251.366,1,1,6,3.641,12.03,40,19,18,0,1,0,0,0,0,12.03,251.167399672,98,1
1658,-4.7734,7.217405,-10.683601,2.294493,-4.7264357,-11.290266,8.647031,-5.657281,-13.64386,-32.178944,32.117226,-36.447113,11.097838,-24.445038,-9.833995,18.237297,-10.028365,16.626831,-4.2472763,-17.75794,-29.27732,25.33321,-11.128738,-10.28984,8.943307,21.570908,10.9293785,-0.13371001,22.68653,-3.4840112,14.598969,-5.775878,28.872875,19.180275,-10.730868,-8.130491,4.1234245,9.167439,-15.7339945,25.758938,4.4828444,-34.901752,24.502098,0.51707095,-10.5032215,-31.536972,-21.233923,32.250187,28.33231,23.67393,-13.448373,0.6429931,-33.249825,7.772946,13.610929,3.1960807,-7.2942777,-30.898129,13.234453,16.165237,19.295504,-12.399292,1.0617259,10.96151,-38.601345,-0.41587806,-0.79909074,24.680696,-22.289673,20.41476,-5.713641,-2.1578505,18.620188,15.448998,-8.435324,6.590894,25.292828,2.1373034,-17.871948,-13.120111,20.069984,-7.2820506,-6.4997973,0.05237019,-4.2883487,14.093876,-3.5125434,34.498287,-3.0882492,-13.34283,39.74912,-2.3709302,-28.333357,-33.98209,-0.33076143,-32.082745,15.068911,15.091237,-8.962921,-13.96055,TRAIN_1658,28.776,69.7,3.348,410.531,5,1,7,3.38,138.19,44,26,17,4,2,0,0,0,0,93.19999999999999,410.04287005600054,138,9
1659,-7.807406,6.7035866,-9.793942,-0.07640973,-9.114882,-10.336183,8.080315,-5.8810453,-8.740563,-26.512789,26.123842,-35.195732,9.671202,-21.133606,-7.47771,17.654215,-10.92863,14.147253,-0.7831992,-15.780288,-30.715023,20.567268,-7.6245365,-13.544286,12.82676,22.887197,13.404276,-6.848057,23.49571,-4.28609,10.304612,-3.796166,25.173996,17.676638,-6.6350436,-5.0704064,2.0896955,6.4604816,-12.361896,20.493181,2.8800454,-24.695393,24.578003,-3.5501933,-10.723256,-29.26453,-14.673082,29.085564,28.870115,24.890265,-8.85175,-3.566798,-26.937647,14.262213,10.160021,1.8157244,-10.257747,-30.792042,16.647572,18.450237,11.171178,-7.0590153,1.0666506,9.630223,-37.264397,-4.478569,-0.053381324,19.348078,-20.58731,14.758709,-4.992089,-4.1777897,16.07107,18.958849,-3.2905688,3.962924,19.880192,4.2918706,-17.71957,-13.899508,14.012715,-7.3205824,-14.512972,0.71255875,-7.078228,17.283264,-5.741929,27.316437,-2.2195315,-6.208154,33.063583,1.620214,-27.761185,-27.163105,-0.16606812,-27.20992,14.037108,12.982583,-9.831189,-7.6894493,TRAIN_1659,53.64,99.0,0.885,304.319,3,1,4,0.885,65.0,39,22,15,2,4,0,0,0,1,70.99000000000001,304.1335540040005,116,7
1660,-5.740849,5.312113,-11.05067,-1.0592048,-6.9763865,-9.162998,7.7721734,-5.1946845,-12.692061,-27.847546,29.559963,-32.373894,7.354618,-17.86597,-12.1512785,12.440659,-11.024334,11.69786,-2.064673,-17.251999,-27.987843,24.156874,-11.574267,-12.555873,8.312679,20.471361,10.836072,-3.0666125,21.561193,-1.3188648,8.98882,-4.7857623,24.380774,13.494241,-6.334402,-5.654971,4.7984586,9.014087,-15.242823,23.472658,5.962126,-31.994555,23.85872,-2.8531096,-6.829654,-27.799166,-18.815453,28.800306,25.922398,25.63038,-9.01017,-1.1298069,-29.940802,8.858683,10.01286,5.134637,-6.4180593,-29.088175,14.376514,15.817717,12.136022,-11.161795,1.0522356,10.739651,-34.2395,-2.1783605,-0.5658275,24.659931,-16.298544,18.297419,-6.002904,-0.75234395,15.217964,15.868664,-8.289783,6.219501,20.331144,2.4733853,-16.817612,-11.921032,20.264133,-5.1995897,-3.6615255,-1.0857854,-8.109423,17.483511,-3.197082,30.825613,-4.8001733,-10.244912,37.50599,-3.184676,-28.740072,-28.61949,-0.49945682,-31.351725,14.664731,16.65473,-9.965364,-11.473011,TRAIN_1660,0.67,0.233,2.16,405.514,4,1,4,2.324,144.22,41,26,17,3,3,0,0,0,0,79.37,405.0275543400004,134,9
1661,-10.011499,13.892262,-15.214089,-3.7794707,-10.555854,-10.176375,9.803228,-10.208236,-13.324693,-39.81483,40.45709,-48.419323,7.957657,-28.198494,-14.290156,25.644014,-13.806256,25.13061,-1.9700046,-24.44074,-40.982147,25.272902,-14.08651,-14.975428,13.972909,29.286022,18.195719,-4.1001496,30.282627,-2.1940675,10.272203,-2.8845966,39.338665,21.977743,-9.84936,-9.633807,1.1929169,12.66771,-21.58219,28.705137,9.135326,-38.826023,31.76766,-4.2938,-12.616375,-40.41555,-23.955301,37.68335,37.346813,35.806206,-13.277185,-4.2452636,-39.13119,16.571115,15.372294,7.5403585,-8.911345,-44.55712,19.66819,22.550169,16.444292,-11.222281,3.7431836,15.7240305,-45.459248,-5.3702765,-2.316817,33.782482,-26.006659,25.298548,-4.957563,-2.0231338,24.50576,23.021656,-12.116158,7.0846863,26.135721,7.561302,-22.981089,-21.007801,24.295534,-3.0887477,-6.726646,-3.3918576,-11.111845,21.696848,-2.4790583,43.858913,-5.861893,-11.864165,46.897854,0.7349225,-42.459557,-35.63323,4.0994015,-46.93223,20.072693,22.685308,-12.960353,-16.165579,TRAIN_1661,2.529,7.736,2.896,503.526,7,1,4,2.896,115.44,57,36,26,6,3,0,0,0,0,107.06,503.1151063920006,182,10
1662,-12.1571865,8.746669,-20.763844,1.319549,-6.3578825,-15.803309,22.349442,-6.203475,-19.63611,-50.10632,37.496838,-63.197918,16.407454,-35.832054,-8.61489,29.278517,-16.61988,26.540232,-6.7548385,-24.368767,-49.594505,30.144815,-3.9563625,-26.085222,22.953632,42.774437,23.836266,-6.262665,44.840813,-7.238817,18.363146,-13.9081545,39.27564,26.685398,-9.693655,-8.420546,-1.0595081,4.8744636,-20.28969,31.41173,-1.3383952,-43.171143,44.313637,0.83312553,-16.055395,-47.545197,-25.25042,57.990128,42.501667,39.65512,-17.237944,-10.193188,-47.89067,20.83402,15.98803,-5.7559266,-13.952038,-53.934994,23.066813,37.963253,28.89596,-11.143672,1.6322008,17.455908,-67.59024,-0.38105333,-5.229639,29.331285,-40.441277,14.390943,-7.73266,0.7821227,32.574913,29.644205,2.9569523,13.381913,36.093597,3.18904,-37.937897,-9.402338,22.283434,-16.266489,-28.580868,4.3860245,0.46333247,18.902199,-7.8079586,38.89341,-3.178888,-18.381897,56.84526,-0.44088593,-51.307877,-44.408707,-3.6244504,-39.94785,24.019554,12.764098,-11.481901,-13.705483,TRAIN_1662,35.378,83.843,2.535,349.514,5,1,7,0.083,55.73,60,25,19,1,5,0,0,0,0,55.730000000000004,349.28416074000097,142,6
1663,-5.358914,7.911309,-11.550643,-0.40098223,-7.476665,-12.062544,3.7892292,-6.8933496,-10.718896,-25.237799,24.475773,-32.694874,7.899575,-21.710045,-9.021884,18.275381,-8.117886,13.759907,-0.107622966,-17.59792,-27.39524,21.399275,-11.620549,-8.1623745,11.373216,17.992916,11.962931,0.3009049,16.275913,-3.6357348,11.142315,-2.823354,24.829182,14.547737,-9.795511,-6.8891044,4.079076,8.437345,-12.385078,22.310114,3.635849,-26.1162,21.868946,-0.97269607,-10.916302,-28.465382,-16.094536,27.202417,26.331636,22.490042,-9.861371,-0.8178676,-26.904715,8.811473,10.462356,3.0419898,-7.8363237,-28.871765,15.770055,15.985754,13.741626,-10.139716,5.298977,9.203621,-34.040157,-1.3786713,-1.8907938,21.407217,-22.220707,14.714794,-4.4226074,-3.8494911,15.957701,14.642431,-6.4135084,3.2167966,19.667444,5.582566,-12.486729,-13.506212,17.224123,-6.7084894,-8.228497,-0.051814258,-5.3093467,13.603187,-1.4195056,30.514702,-1.0803599,-8.51595,34.921482,3.1611257,-25.345774,-27.128656,2.5509977,-28.503746,13.697633,15.503907,-7.447079,-11.537106,TRAIN_1663,2.468,2.459,2.408,345.373,5,1,5,2.408,105.97,39,24,16,4,3,0,0,0,0,97.6,345.0783269600004,124,8
1664,-10.854314,13.500938,-19.431406,2.0589046,-9.902185,-18.554323,17.787636,-5.66893,-19.515749,-44.440945,41.112923,-57.133297,17.490852,-38.19702,-15.56187,28.56452,-15.141507,24.574854,-0.62846154,-30.29822,-47.24736,35.558544,-14.358654,-23.620092,19.947275,37.494617,23.125214,-3.1963265,40.144684,-7.7791405,21.466309,-7.998075,39.692448,26.447681,-13.723043,-8.9513035,2.7329571,12.213205,-22.736263,34.182617,1.8473182,-47.16716,45.41385,1.8807068,-14.903235,-47.711823,-31.299421,54.670036,43.3282,43.494415,-19.809114,-4.6212735,-47.139484,18.37267,20.32852,0.82335913,-14.869196,-54.917923,22.477451,32.937187,25.450695,-16.668558,3.2232494,18.03162,-66.21156,-2.435852,-5.568524,36.2528,-38.42641,25.640903,-11.535632,-2.154453,28.15251,29.220491,-7.0844097,12.35143,33.88168,2.505328,-33.061085,-17.355175,22.71514,-11.038666,-19.0801,3.3313887,-2.7529492,19.456873,-6.660316,46.90143,-2.1212547,-20.75417,59.33544,-2.3506339,-49.745403,-46.98505,-4.387088,-45.717266,26.990772,21.987093,-16.16576,-17.783875,TRAIN_1664,64.95,66.0,2.945,473.585,5,3,9,2.945,121.98,64,33,24,5,3,0,0,0,0,113.6,473.19844209200085,178,9
1665,-8.943612,11.539893,-14.520619,-0.7893319,-9.020809,-12.739445,13.759158,-4.3952336,-15.929254,-34.849236,31.214006,-45.471264,12.991065,-30.19192,-11.54742,23.426535,-11.383862,18.973143,0.8873709,-23.158396,-38.54044,28.644867,-12.0521755,-19.541409,14.640585,31.935995,19.500834,-4.196393,30.989992,-6.0070653,15.380533,-4.6270633,31.783466,18.720251,-7.6203876,-7.0936074,0.46628597,9.706076,-17.12053,23.985418,2.4962792,-37.907856,36.28177,-1.6806545,-12.941552,-37.227093,-23.498575,43.269585,34.03419,34.602695,-15.407286,-5.0349274,-36.99037,16.64553,14.271611,0.11102306,-13.257496,-43.682823,20.819345,27.1791,17.030685,-12.237061,3.0536826,13.402804,-50.162807,-2.7493236,-3.0839286,27.540346,-30.544748,18.480835,-6.5166936,-1.072086,22.896711,25.70421,-5.0423326,7.296313,26.13495,2.3195233,-27.50186,-13.533941,17.713049,-9.750901,-18.393291,3.6832547,-3.2759771,19.534595,-4.77761,36.19421,-1.9999499,-12.800913,43.80827,1.0386263,-40.21238,-38.262398,-4.1812696,-37.286785,21.547619,15.371331,-11.326387,-12.691219,TRAIN_1665,7.259,63.056,3.304,348.438,2,2,5,3.304,58.2,50,26,22,2,2,0,0,0,0,58.2,348.1837780080007,134,4
1666,-13.657864,10.235521,-16.391699,-2.2985048,-8.029432,-14.087627,18.98474,-5.623699,-15.317351,-42.20747,38.820015,-54.52557,16.169777,-31.447956,-12.586634,27.248915,-15.103447,22.546804,-4.2524285,-27.486362,-48.714966,31.184319,-9.336181,-26.259478,25.551212,41.783012,26.517506,-6.5042377,42.068645,-5.6556764,17.080498,-11.096637,35.47349,23.921455,-9.194105,-6.32851,-3.97889,6.6492243,-20.284882,29.160118,0.15111479,-43.544964,42.75899,-0.038438976,-13.646793,-43.757145,-24.385405,52.35746,42.262695,42.74009,-14.903012,-6.9573736,-43.907177,20.97273,14.876681,-2.0109375,-12.864749,-52.478443,22.938541,34.14639,22.093168,-13.131999,1.3491222,18.216917,-67.69715,-2.80475,-2.0872607,28.04838,-36.79754,17.700235,-9.3166,1.3007779,27.829103,28.212107,-1.7348964,11.353706,31.683605,1.7519729,-34.815506,-12.367816,19.019644,-11.044485,-23.32694,5.5403357,-2.2195568,20.92269,-7.97633,35.47738,-4.2356744,-14.086402,54.43929,0.67233837,-47.55176,-40.867912,-4.8770475,-39.06143,25.197468,13.421713,-9.686387,-14.010648,TRAIN_1666,5.494,25.397,2.843,360.49,3,0,4,2.843,49.85,58,26,21,3,2,0,0,0,0,51.54,360.2412928840009,144,5
